"IDAr_Couleur","Couleur","Etat","Code","TypeVisuel","IDSupportArCouleur","Couleur_AN","NumInterne","Commentaires","IDAr_TypeMotif","RVB_Hex","Reference","MotifCouleur"
1605,EUPHORIA VERT,1,G0H6,"",0,"",0,,0,"","",
1606,ECRU/LILAS,1,G0IK,"",0,"",0,,0,"","",
1607,LILAS PASTEL,1,G0HE,"",0,"",0,,0,"","",
1608,ROSE LILAS,1,G0CS,"",0,"",0,,0,"","",
1609,EPICEA CHINE,1,G04S,"",0,"",0,,0,"","",
1610,TERRACOTTA/MILK,1,G0J5,"",0,"",0,,0,"","",
1611,VERT KAKI/NOIR,1,AAKK,"",0,"",0,,0,"","",
1612,ROSE CHOU CHINE,1,G0EK,"",0,"",0,,0,"","",
1613,BLEU MARIN/LIGH GOLD,1,G0IO,"",0,"",0,,0,"","",
1614,JAUNE EPIS/ECRU,1,G084,"",0,"",0,,0,"","",
1615,NUAGE CHINE/ECRU,1,AANT,"",0,"",0,,0,"","",
1616,NUDE CHINE/ECRU,1,AAOC,"",0,"",0,,0,"","",
1617,ROSE SHOCKING,1,"0802","",0,"",0,,0,"","",
1618,BLEU BALTIQUE,1,AAKA,"",0,"",0,,0,"","",
1619,VERT TROPICAL,1,"1525","",0,"",0,,0,"","",
1620,OLIVERAIE CHINE,1,AAKM,"",0,"",0,,0,"","",
1621,BLEU ELECTRIQUE,1,Z876,"",0,"",0,,0,"","",
1622,ROSE GARANCE,1,AAHA,"",0,"",0,,0,"","",
1623,VERT DE GRIS,1,Z653,"",0,"",0,,0,"","",
1624,SPECULOS,1,AAIF,"",0,"",0,,0,"","",
1625,ROSE PECHE,1,AAGX,"",0,"",0,,0,"","",
1626,BLEU MINERAL CHINE,1,AALF,"",0,"",0,,0,"","",
1627,BLEU MINERAL,1,AAGT,"",0,"",0,,0,"","",
1628,ROSE GLOSS,1,AAJH,"",0,"",0,,0,"","",
1629,JASPER,1,"0442","",0,"",0,,0,"","",
1630,PETROLE,1,AACN,"",0,"",0,,0,#009A785B,"",
1631,THE,1,"0855","",0,"",0,,0,"","",
1632,THYM CHINE,1,C721,"",0,"",0,,0,"","",
1633,LIE DE VIN CHINE,1,C536,"",0,"",0,,0,"","",
1634,CHOCOLAT,0,"0235","",0,"",0,,0,"","",
1635,ROUGE PULP,1,AABW,"",0,"",0,,0,"","",
1636,OUTREMER,0,AABV,"",0,"",0,,0,"","",
1637,ROUGE BRIQUE CHINE,1,AAFS,"",0,"",0,,0,"","",
1638,NOIR/POIS,1,"1760","",0,"",0,,0,"","",
1639,BOURGOGNE,0,"0157","",0,"",0,,0,"","",
1640,DARK GREY,1,"1228","",0,"",0,,0,"","",
1641,GROSEILLE,0,"0469","",0,"",0,,0,"","",
1642,BETTERAVE,1,"0100","",0,"",0,,0,"","",
1643,TANGERINE,0,"0841","",0,"",0,,0,"","",
1644,SPICE BLUSH CHINE,1,AAOG,"",0,"",0,,0,"","",
1645,BRIQUE CHINE,1,"1607","",0,"",0,,0,"","",
1646,NUDE/COPPER,1,AAEO,"",0,"",0,,0,"","",
1647,NUDE/NOIR,1,"1342","",0,"",0,,0,"","",
1648,CIEL/NOIR,1,AAPH,"",0,"",0,,0,"","",
1649,DARK KAKI/NOIR,1,"1782","",0,"",0,,0,"","",
1650,RUBIS CHINE,1,AAQW,"",0,"",0,,0,"","",
1651,TERRACOTTA CHINE,1,"1503","",0,"",0,,0,"","",
1652,MALACHITE/ECRU,1,AAQY,"",0,"",0,,0,"","",
1653,NOIR/MALACHITE,1,AAQX,"",0,"",0,,0,"","",
1654,CIEL,1,"0237","",0,"",0,,0,"","",
1655,CIEL,0,"0001","",0,"",0,,0,"","",
1656,RUBIS/ECRU,1,AAQV,"",0,"",0,,0,"","",
1657,DARK KAKI CH,1,"1378","",0,"",0,,0,"","",
1658,PRUNE/NOIR,1,AARD,"",0,"",0,,0,"","",
1659,VERT AMANDE CHI,1,C700,"",0,"",0,,0,"","",
1660,URBAN KAKI CHINE,1,AARE,"",0,"",0,,0,"","",
1661,PRUNE CHINE/NOIR,1,AAQT,"",0,"",0,,0,"","",
1662,BLANC/BLEU MARI,1,"1265","",0,"",0,,0,"","",
1663,FAUVE CHINE,1,C417,"",0,"",0,,0,"","",
1664,WONDER PINK CHINE,1,AARC,"",0,"",0,,0,"","",
1665,FOUGERE CHINE,1,AABJ,"",0,"",0,,0,"","",
1666,BORDEAUX CHINE,0,"1069","",0,"",0,,0,"","",
1667,JACQUARD,1,AAQU,"",0,"",0,,0,"","",
1668,VIEUX ROSE,0,"0895","",0,"",0,,0,"","",
1669,USED NPU,1,"0884","",0,"",0,,0,"","",
1670,BLEU TURQUOISE,1,"0876","",0,"",0,,0,"","",
1671,TRANSPARENT,1,"0870","",0,"",0,,0,"","",
1672,SAUMON,0,"0798","",0,"",0,,0,"","",
1673,SARI NPU,1,"0795","",0,"",0,,0,"","",
1674,BEIGE SABLE,1,"0780","",0,"",0,,0,"","",
1675,ROSEE,1,"0769","",0,"",0,,0,"","",
1676,ROSE CHINE,1,"0765","",0,"",0,,0,"","",
1677,POUDRIER NPU,1,"0720","",0,"",0,,0,"","",
1678,POUDRE,0,"0719","",0,"",0,,0,"","",
1679,POLLEN NPU,1,"0715","",0,"",0,,0,"","",
1680,VERT PISTACHE,1,"0707","",0,"",0,,0,"","",
1681,ROUGE PIMENT,1,"0703","",0,"",0,,0,"","",
1682,ROUGE PETUNIA,1,"0699","",0,"",0,,0,"","",
1683,ROSE PETALE,0,"0695","",0,"",0,,0,"","",
1684,PERLE,1,"0692","",0,"",0,,0,"","",
1685,PATCH 3 NPU,1,"0686","",0,"",0,,0,"","",
1686,PATCH 2 NPU,1,"0685","",0,"",0,,0,"","",
1687,PATCH 1 NPU,1,"0684","",0,"",0,,0,"","",
1688,PARME,0,"0680","",0,"",0,,0,"","",
1689,ROSE PAPAYE,1,"0676","",0,"",0,,0,"","",
1690,JAUNE PAILLE,1,"0669","",0,"",0,,0,"","",
1691,ORAGE NPU,1,"0656","",0,"",0,,0,"","",
1692,OR,1,"0655","",0,"",0,,0,"","",
1693,BLEU OFFICIER,1,"0642","",0,"",0,,0,"","",
1694,OCEAN NPU,1,"0639","",0,"",0,,0,"","",
1695,NUIT NPU,1,"0638","",0,"",0,,0,"","",
1696,GRIS NUAGE,1,"0636","",0,"",0,,0,"","",
1697,NAVY,0,"0613","",0,"",0,,0,"","",
1698,NATUREL CHINE,1,"0612","",0,"",0,,0,"","",
1699,ROSE NACRE,1,"0608","",0,"",0,,0,"","",
1700,MORDORE,0,"0592","",0,"",0,,0,"","",
1701,METAL,1,"0586","",0,"",0,,0,"","",
1702,MAUVE,1,"0580","",0,"",0,,0,"","",
1703,MARRON,0,"0576","",0,"",0,,0,"","",
1704,MARINE NPU,1,"0570","",0,"",0,,0,"","",
1705,BEIGE LIN,1,"0547","",0,"",0,,0,"","",
1706,LILAS,0,"0544","",0,"",0,,0,"","",
1707,LIGHT STONE NPU,1,"0543","",0,"",0,,0,"","",
1708,BLEU LAVANDE,1,"0532","",0,"",0,,0,"","",
1709,INDIGO CHINE,1,"0494","",0,"",0,,0,"","",
1710,BLEU INDIGO,1,"0493","",0,"",0,,0,"","",
1711,IMPRIME VIOLET,1,"0489","",0,"",0,,0,"","",
1712,IMPRIME MARINE,1,"0488","",0,"",0,,0,"","",
1713,GRIS FONCE,0,"0463","",0,"",0,,0,"","",
1714,GRIS CHINE CLAI,1,"0460","",0,"",0,,0,"","",
1715,ROUGE GRENAT,1,"0452","",0,"",0,,0,"","",
1716,GREIGE,1,"0448","",0,"",0,,0,"","",
1717,GOLD,0,"0428","",0,"",0,,0,"","",
1718,GAZELLE,1,"0407","",0,"",0,,0,"","",
1719,GARANCE NPU,1,"0404","",0,"",0,,0,"","",
1720,FUIA,1,"0398","",0,"",0,,0,"","",
1721,FLUOR,1,"0384","",0,"",0,,0,"","",
1722,FLAME,1,"0378","",0,"",0,,0,"","",
1723,BEIGE FICELLE,1,"0373","",0,"",0,,0,"","",
1724,BRUN FAUVE,1,"0371","",0,"",0,,0,"","",
1725,ENCRIER NPU,1,"0354","",0,"",0,,0,"","",
1726,EBENE,1,"0313","",0,"",0,,0,"","",
1727,DUNE,0,"0309","",0,"",0,,0,"","",
1728,ROSE DRAGEE,1,"0307","",0,"",0,,0,"","",
1729,DESERT,1,"0297","",0,"",0,,0,"","",
1730,DARK BROWN,1,"0287","",0,"",0,,0,"","",
1731,CAFE,1,"0182","",0,"",0,,0,"","",
1732,BRONZE,0,"0165","",0,"",0,,0,"","",
1733,BONBON,1,"0148","",0,"",0,,0,"","",
1734,BLUE BLACK STONE,1,"0143","",0,"",0,,0,"","",
1735,BLEU JEAN,1,"0138","",0,"",0,,0,"","",
1736,BLEU DUR,1,"0135","",0,"",0,,0,"","",
1737,BLEU CLAIR,1,"0134","",0,"",0,,0,"","",
1738,BLEU AZUR,0,"0070","",0,"",0,,0,"","",
1739,ATLANTIQUE NPU,1,"0056","",0,"",0,,0,"","",
1740,ASSORTIMENT NPU,1,"0054","",0,"",0,,0,"","",
1741,ASSORTIMENT NPU,0,"0053","",0,"",0,,0,"","",
1742,ASSORTIMENT NPU,0,"0052","",0,"",0,,0,"","",
1743,ASSORTIMENT NPU,0,"0051","",0,"",0,,0,"","",
1744,ASSORTIMENT NPU,0,"0050","",0,"",0,,0,"","",
1745,JAUNE ANIS,1,"0029","",0,"",0,,0,"","",
1746,VERT AMANDE,1,"0016","",0,"",0,,0,"","",
1747,MONACO/NOIR,1,G07K,"",0,"",0,,0,"","",
1748,HYDRA,1,G03B,"",0,"",0,,0,"","",
1749,MAKE UP,1,G03J,"",0,"",0,,0,"","",
1750,BLEU MARINE/LIMONCEL,1,G01Q,"",0,"",0,,0,"","",
1751,BEIGE/NOIR,1,G040,"",0,"",0,,0,"","",
1752,TIARE,1,G01O,"",0,"",0,,0,"","",
1753,ROSE SABLE CHINE,0,G09X,"",0,"",0,,0,"","",
1754,BLEU PENSEE CHINE,0,G09W,"",0,"",0,,0,"","",
1755,ROUGE BABOUSHKA,0,G09Y,"",0,"",0,,0,"","",
1756,CANARD,0,G09P,"",0,"",0,,0,"","",
1757,ECRU / GRIS CHINE,1,G07D,"",0,"",0,,0,"","",
1758,BLEU MARINE/SILVER,1,AALT,"",0,"",0,,0,"","",
1759,ROUGE D'ORIENT CHINE,1,G0AX,"",0,"",0,,0,"","",
1760,ROUGE/BLANC,1,G0B9,"",0,"",0,,0,"","",
1761,VERT/BLEU MARINE,1,G08B,"",0,"",0,,0,"","",
1762,TERRACOTTA CHINE/NOI,1,G0AN,"",0,"",0,,0,"","",
1763,DARK EPICEA/NOIR,1,G0AM,"",0,"",0,,0,"","",
1764,DARK EPICEA CHINE/NO,1,G0AQ,"",0,"",0,,0,"","",
1765,RAISIN CHINE/NOIR,1,G0AO,"",0,"",0,,0,"","",
1766,ROUGE ORIENT CHINE/N,1,G0BD,"",0,"",0,,0,"","",
1767,CANARD CHINE/NOIR,1,G0B8,"",0,"",0,,0,"","",
1768,CANARD CHINE/ECRU,1,G0AY,"",0,"",0,,0,"","",
1769,NUDE/PRUNE,1,G05Z,"",0,"",0,,0,"","",
1770,TENDER GREEN,1,"1692","",0,"",0,,0,"","",
1771,BLUSH CHINE,1,"1686","",0,"",0,,0,"","",
1772,BLEU ROI CHINE,1,"1685","",0,"",0,,0,"","",
1773,FACES ECRU,1,G0GD,"",0,"",0,,0,"","",
1774,LAVANDOUX/MILK,1,G0FV,"",0,"",0,,0,"","",
1775,MINT/ECRU,1,G0FJ,"",0,"",0,,0,"","",
1776,FLAMINGO / ECRU,1,G07B,"",0,"",0,,0,"","",
1777,AMAZONIE/ECRU,1,AARB,"",0,"",0,,0,"","",
1778,DEEP FOREST CH/NOIR,1,G0CR,"",0,"",0,,0,"","",
1779,WONDER PINK CH/ECRU,1,G0CQ,"",0,"",0,,0,"","",
1780,OLIVETTE,1,G0B2,"",0,"",0,,0,"","",
1781,MEENITO NOIR,1,G0O7,"",0,"",0,,0,"","",
1782,EXTRA PINK CHINE,1,G0KD,"",0,"",0,,0,"","",
1783,ROSY SUCCULENTE,1,G0MU,"",0,"",0,,0,"","",
1784,ROSY JAUNE,1,G0MT,"",0,"",0,,0,"","",
1785,ECRU/ROSE PENSEE,1,G0KB,"",0,"",0,,0,"","",
1786,AMANDE LIGHT CHINE,1,G0PA,"",0,"",0,,0,"","",
1787,MEENITA MARINE,1,G0UU,"",0,"",0,,0,"","",
1788,MEENITA ROUGE,1,G0UT,"",0,"",0,,0,"","",
1789,TRADI ECRU,1,G0OI,"",0,"",0,,0,"","",
1790,ECRU/FIGUE,1,G0UY,"",0,"",0,,0,"","",
1791,ROSE BOHO/POMME,1,G0VZ,"",0,"",0,,0,"","",
1792,ROSE PREMIUM,1,G0X7,"",0,"",0,,0,"","",
1793,JAUNE PREMIUM,1,G0X5,"",0,"",0,,0,"","",
1794,ECRU/EPICEA,1,G04R,"",0,"",0,,0,"","",
1795,ECRU / GRIS,1,G07A,"",0,"",0,,0,"","",
1796,LUNA NOIR,1,G0DF,"",0,"",0,,0,"","",
1797,ECRU ROSE,1,"0343","",0,"",0,,0,"","",
1798,MILK/CAMEL,1,G0EU,"",0,"",0,,0,"","",
1799,GRIS/LILA,1,G0FG,"",0,"",0,,0,"","",
1800,CELADON CHINE,1,G0LM,"",0,"",0,,0,"","",
1801,ELISA VERT D'EAU,1,G0LI,"",0,"",0,,0,"","",
1802,VERT PALME/ECRU,1,G0JJ,"",0,"",0,,0,"","",
1803,VERT MOUSSE,0,Z957,"",0,"",0,,0,"","",
1804,SABLE,0,"1050","",0,"",0,,0,"","",
1805,FADDED NUDE/NOIR,1,AANE,"",0,"",0,,0,"","",
1806,ROSE FONCE,1,AAQC,"",0,"",0,,0,"","",
1807,BLANC/ROSE BAISER,1,AARP,"",0,"",0,,0,"","",
1808,BRUN,1,"0168","",0,"",0,,0,"","",
1809,PRUNE/NOIR NPU,1,"1108","",0,"",0,,0,"","",
1810,NOIR/CRANBERRY,1,AAJS,"",0,"",0,,0,"","",
1811,ROSE CAMAY,0,"0185","",0,"",0,,0,"","",
1812,QUARTZ NPU,1,"0739","",0,"",0,,0,"","",
1813,COQUELICOT CHINE,1,C096,"",0,"",0,,0,"","",
1814,TANGERINE CHINE,1,"0842","",0,"",0,,0,"","",
1815,COQUELICOT,0,"0262","",0,"",0,,0,"","",
1816,ECRU/PARME,1,G114,"",0,"",0,,0,"","",
1817,WHITE,1,"0908","",0,"",0,,0,"","",
1818,BLUE,1,"0142","",0,"",0,,0,"","",
1819,FAIENCE/ECRU,1,G11R,"",0,"",0,,0,"","",
1820,FUSCHIA CHINE,1,G11P,"",0,"",0,,0,"","",
1821,ECRU/ROSE PIVOINE,1,G12L,"",0,"",0,,0,"","",
1822,PLEATS BLEU,1,G134,"",0,"",0,,0,"","",
1823,BETTINA VERT,1,G13U,"",0,"",0,,0,"","",
1824,BLEU PETROLE CHINE,1,C613,"",0,"",0,,0,"","",
1825,BEIGE CHINO,1,"1333","",0,"",0,,0,"","",
1826,MEENETOU BLEU,1,G14D,"",0,"",0,,0,"","",
1827,MEENETOU BLANC/NOIR,1,G14C,"",0,"",0,,0,"","",
1828,ECRU/JAUNE CITRON,1,G14M,"",0,"",0,,0,"","",
1829,ECRU/TURQUOISE,1,G14L,"",0,"",0,,0,"","",
1830,ECRU/VERT SPRING,1,G14K,"",0,"",0,,0,"","",
1831,VICKY NOIR MULTICO,1,G150,"",0,"",0,,0,"","",
1832,ECRU/CITRON,1,G15U,"",0,"",0,,0,"","",
1833,COLLINE NOIR/ECRU,1,G19O,"",0,"",0,,0,"","",
1834,PRINT LAURA,1,"3005","",2,"",0,,0,"","",
1835,IMPRIME COEUR N/R,1,IMPRIME COEUR N/R,"",0,"",0,,0,"","",
1836,IMPRIME SABI,1,"3051","",0,"",0,,0,"","",
1837,PAPRIKA,1,"0678","",0,"",0,,0,"","",
1838,LEOPARD MARINE/ECRU,1,G1AI,"",0,"",0,,0,"","",
1839,LEOPARD MARRON/NOIR,1,G1AH,"",0,"",0,,0,"","",
1840,NOIR/MULTICOLORE,1,Z013,"",0,"",0,,0,"","",
1841,ROUGE BRIQUE,0,"0162","",0,"",0,,0,"","",
1842,ROUGE IDYLE,1,AARJ,"",0,"",0,,0,"","",
1843,LAUBEPINE NUDE,1,G00P,"",0,"",0,,0,"","",
1844,EMIMO BLEU MARINE,1,G00Z,"",0,"",0,,0,"","",
1845,VOLCAN,0,AASF,"",0,"",0,,0,"","",
1846,DEEP BLEACH,0,AASV,"",0,"",0,,0,"","",
1847,ROUGE RUBIS,1,"0779","",0,"",0,,0,"","",
1848,GRIS FIL A FIL,1,G03Y,"",0,"",0,,0,"","",
1849,AHELLO,1,G05U,"",0,"",0,,0,"","",
1850,CLAUDETTE MULTICO,1,G06B,"",0,"",0,,0,"","",
1851,AMIA BLEU MARINE,1,G05A,"",0,"",0,,0,"","",
1852,EPRINCE,1,G05B,"",0,"",0,,0,"","",
1853,LOUISIANE BLEU ENCRE,1,G0JT,"",0,"",0,,0,"","",
1854,ACID WASH,1,G0QH,"",0,"",0,,0,"","",
1855,ECRU/VERT MEXIQUE,1,G0S0,"",0,"",0,,0,"","",
1856,PALME ROSE,1,G0SW,"",0,"",0,,0,"","",
1857,GHANA VERT/MARINE,1,G0TC,"",0,"",0,,0,"","",
1858,ECRU/GERANIUM,1,G0U1,"",0,"",0,,0,"","",
1859,VOYAGE ECRU,1,G0NR,"",0,"",0,,0,"","",
1860,CABRICOT NOIR,1,G0WX,"",0,"",0,,0,"","",
1861,VERT/VIEUX ROSE,1,G0TV,"",0,"",0,,0,"","",
1862,NOIR/ROSE PALE,1,G0TU,"",0,"",0,,0,"","",
1863,URBAN BLUE,1,G0VA,"",0,"",0,,0,"","",
1864,CABRICOT ORANGE,1,G0XD,"",0,"",0,,0,"","",
1865,VIOLINE FONCE,1,G0EH,"",0,"",0,,0,"","",
1866,CROCO,1,G0EE,"",0,"",0,,0,"","",
1867,BEIGE MOTIF,1,G0F5,"",0,"",0,,0,"","",
1868,GRIS POUSSIERE MOTIF,1,G0ES,"",0,"",0,,0,"","",
1869,SILIE ROSE,1,G0XL,"",0,"",0,,0,"","",
1870,SENORITA NOIR/BLANC,1,G0XK,"",0,"",0,,0,"","",
1871,MARIE GRIS,1,G0Y0,"",0,"",0,,0,"","",
1872,KATIOG NOIR/DORE,1,G0Y2,"",0,"",0,,0,"","",
1873,KATIOJ BLEU,1,G0Y3,"",0,"",0,,0,"","",
1874,POLA NOIR,1,G0YB,"",0,"",0,,0,"","",
1875,SODA,1,Z418,"",0,"",0,,0,"","",
1876,TRENDA ROUGE/BLANC,1,G15C,"",0,"",0,,0,"","",
1877,CARRO ROSE PIVOINE,1,G13V,"",0,"",0,,0,"","",
1878,ELISA ECRU/MARRON,1,G11K,"",0,"",0,,0,"","",
1879,ECRU/CORAIL FLASH,1,G13Y,"",0,"",0,,0,"","",
1880,ECRU/MACCIATO,1,G13X,"",0,"",0,,0,"","",
1881,SNOW WASH,1,G12A,"",0,"",0,,0,"","",
1882,BLEU MARINE/ROSE,1,G14A,"",0,"",0,,0,"","",
1883,KAKI CLAIR/FONCE,1,G149,"",0,"",0,,0,"","",
1884,NOIR/NOIR,1,G148,"",0,"",0,,0,"","",
1885,FAUVE,0,FAUVE,"",0,"",0,,0,"","",
1888,LILA TERRACOTA,1,G18S,"",0,"",0,,0,"","",
1900,ANGIE BLEU,1,G1AM,"",0,"",0,,0,"","",
1930,SAMARI BLEU NUIT,1,G1AZ,"",0,"",0,,0,"","",
1953,ROUGE PHARE,0,ROUGE PHARE,"",0,"",0,,0,"","",
1954,MULTICOLOR,1,MULTICOLOR,"",0,"",0,,0,"","",
1955,PRINT PIM,1,PRINT PIM,"",0,"",0,,0,"","",
1956,IMPRIME JOHNA,1,IMPRIME JOHNA,"",0,"",0,,0,"","",
1957,ECRU/ROUGE,0,ECRU/ROUGE,"",0,"",0,,0,"","",
1958,NEW PRINT KATI,1,"3000","",2,"3000",0,,0,"","",
1959,NEW FOIL KATY,1,"3001","",1,"",0,,0,"","",
1960,BLANC NOIR NPU,1,"0122","",0,"",0,,0,"","",
1961,CAMO ECRU,1,G188,"",0,"",0,,0,"","",
1962,CIMENT,1,"0240","",0,"",0,,0,"","",
1963,ECRU/ROSE NEON,1,G177,"",0,"",0,,0,"","",
1964,GRIS GALET,1,"0399","",0,"",0,,0,"","",
1967,KAKI CLAIR/NOIR,1,G17I,"",0,"",0,,0,"","",
1968,MULTICO CHINE,1,"0597","",0,"",0,,0,"","",
1969,RAW,1,"1067","",0,"",0,,0,"","",
1970,VERT MILITAIRE,1,"0588","",0,"",0,,0,"","",
1971,CUIVRE,1,"0013","",0,"",0,,0,"","",
1972,MOTIF BOUCHE ,1,"1563","",0,"",0,,0,"","",
1973,PRINT LEO,1,"1865","",0,"",0,,0,"","",
1974,MOTIF ,1,"1424","",0,"",0,,0,"","",
1975,ATTENTE,1,"1199","",0,"",0,,0,"","",
1976,PRINT ROSE/VIOLET,1,"1574","",0,"",0,,0,"","",
1977,TOPAZE,1,"1652","",0,"",0,,0,"","",
1978,PRINT NOIR ,1,"1222","",0,"",0,,0,"","",
1979,NOIR GOLD,1,"1741","",0,"",0,,0,"","",
1980,MOTIF ARTY,1,"1956","",0,"",0,,0,"","",
1981,IMPRIME CALCUTTA ,1,IMPRIME CALCUTTA ,"",0,"",0,,0,"","",
1982,IMPRIME GUINEAGOLD GRS,1,IMPRIME GUINEAGOLD G,"",0,"",0,,0,"","",
1983,IMPRIME SENORITA ,1,IMPRIME SENORITA ,"",0,"",0,,0,"","",
1984,IMPRIME SATIN MINIMAUST ,1,IMPRIME SATIN MINIMA,"",0,"",0,,0,"","",
1985,carreaux multi,1,"0120","",0,"",0,,0,"","",
1986,print 70's,1,"0320","",0,"",0,,0,"","",
1987,MARRON/NOIR,1,"0066","",0,"",0,,0,"","",
1988,print ,1,"0662","",0,"",0,,0,"","",
1989,ECRU/MARINE,1,"0096","",0,"",0,,0,"","",
1990,PIED DE POULE ,1,"0632","",0,"",0,,0,"","",
1991,CEDRE ROUGE ,1,CEDRE 33,"",0,"",0,,0,"","",
1992,JEANS,1,"0074","",0,"",0,,0,"","",
1993,raye bleu,1,"0960","",0,"",0,,0,"","",
1994,VICHY ,1,G0K5,"",0,"",0,,0,"","",
1995,IMPRIME TIGRE ,1,"0974","",0,"",0,,0,"","",
1996,DARK DENIM,1,"0978","",0,"",0,,0,"","",
1997,ROUGE MONACO,1,"0999","",0,"",0,,0,"","",
1998,PIED POUIE,1,"0951","",0,"",0,,0,"","",
1999,ACCRAGOD BLEU,1,"3523","",0,"",0,,0,"","",
2000,GUINAGOLD NOIR,1,"3551","",2,"",0,,0,"","",
2001,WAFFE FOIL DESS,1,"0874","",0,"",0,,0,"","",
2002,WAFFE PRINT WARIANTE,1,"0748","",0,"",0,,0,"","",
2003,CALCUTTA BOUDOIR,1,"3466","",0,"",0,,0,"","",
2004,FUSHIA,1,"7845","",0,"",0,,0,"","",
2005,MOKHA,1,"7841","",0,"",0,,0,"","",
2006,PRINT DESERT,1,"0541","",0,"",0,,0,"","",
2007,PRINT ROSE,1,"0159","",0,"",0,,0,"","",
2008,VIEIL OR,1,"0714","",0,"",0,,0,"","",
2009,IMPRIME VERT,1,"8451","",0,"",0,,0,"","",
